BioSample_s	Experiment_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	cell_type_s	source_name_s	Assay_Type_s	AvgSpotLen_l	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s
SAMN05947007	SRX2272447	14	8	SRR4456331	SRS1763549	GSM2362301	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947007	SRX2272447	14	8	SRR4456332	SRS1763549	GSM2362301	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947006	SRX2272448	11	6	SRR4456333	SRS1763554	GSM2362302	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947006	SRX2272448	11	6	SRR4456334	SRS1763554	GSM2362302	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947005	SRX2272449	10	5	SRR4456335	SRS1763550	GSM2362303	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947005	SRX2272449	10	5	SRR4456336	SRS1763550	GSM2362303	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947004	SRX2272450	9	5	SRR4456337	SRS1763551	GSM2362304	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947004	SRX2272450	9	5	SRR4456338	SRS1763551	GSM2362304	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947003	SRX2272451	16	9	SRR4456339	SRS1763552	GSM2362305	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947003	SRX2272451	16	9	SRR4456340	SRS1763552	GSM2362305	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947002	SRX2272452	14	8	SRR4456341	SRS1763555	GSM2362306	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947002	SRX2272452	14	8	SRR4456342	SRS1763555	GSM2362306	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947001	SRX2272453	22	12	SRR4456343	SRS1763556	GSM2362307	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05947001	SRX2272453	22	12	SRR4456344	SRS1763556	GSM2362307	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946999	SRX2272454	25	14	SRR4456345	SRS1763557	GSM2362308	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946999	SRX2272454	25	14	SRR4456346	SRS1763557	GSM2362308	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946998	SRX2272455	13	8	SRR4456347	SRS1763559	GSM2362309	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946998	SRX2272455	14	8	SRR4456348	SRS1763559	GSM2362309	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946996	SRX2272456	11	6	SRR4456349	SRS1763558	GSM2362310	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946996	SRX2272456	11	6	SRR4456350	SRS1763558	GSM2362310	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946994	SRX2272457	6	3	SRR4456351	SRS1763560	GSM2362311	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946994	SRX2272457	6	3	SRR4456352	SRS1763560	GSM2362311	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946993	SRX2272458	10	5	SRR4456353	SRS1763561	GSM2362312	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946993	SRX2272458	10	5	SRR4456354	SRS1763561	GSM2362312	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946991	SRX2272459	15	8	SRR4456355	SRS1763562	GSM2362313	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946991	SRX2272459	14	8	SRR4456356	SRS1763562	GSM2362313	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946990	SRX2272460	12	7	SRR4456357	SRS1763563	GSM2362314	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946990	SRX2272460	12	7	SRR4456358	SRS1763563	GSM2362314	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946988	SRX2272461	18	10	SRR4456359	SRS1763564	GSM2362315	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946988	SRX2272461	18	10	SRR4456360	SRS1763564	GSM2362315	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946986	SRX2272462	17	10	SRR4456361	SRS1763565	GSM2362316	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946986	SRX2272462	17	10	SRR4456362	SRS1763565	GSM2362316	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946985	SRX2272463	11	6	SRR4456363	SRS1763566	GSM2362317	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946985	SRX2272463	11	6	SRR4456364	SRS1763566	GSM2362317	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946983	SRX2272464	11	6	SRR4456365	SRS1763570	GSM2362318	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946983	SRX2272464	11	6	SRR4456366	SRS1763570	GSM2362318	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946980	SRX2272465	10	6	SRR4456367	SRS1763567	GSM2362319	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946980	SRX2272465	10	6	SRR4456368	SRS1763567	GSM2362319	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946978	SRX2272466	14	8	SRR4456369	SRS1763568	GSM2362320	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946978	SRX2272466	14	8	SRR4456370	SRS1763568	GSM2362320	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946976	SRX2272467	17	9	SRR4456371	SRS1763569	GSM2362321	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946976	SRX2272467	17	9	SRR4456372	SRS1763569	GSM2362321	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946974	SRX2272468	12	7	SRR4456373	SRS1763571	GSM2362322	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946974	SRX2272468	12	7	SRR4456374	SRS1763571	GSM2362322	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946973	SRX2272469	19	11	SRR4456375	SRS1763572	GSM2362323	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946973	SRX2272469	19	10	SRR4456376	SRS1763572	GSM2362323	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946971	SRX2272470	18	10	SRR4456377	SRS1763573	GSM2362324	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946971	SRX2272470	18	10	SRR4456378	SRS1763573	GSM2362324	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946970	SRX2272471	12	7	SRR4456379	SRS1763574	GSM2362325	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946970	SRX2272471	12	7	SRR4456380	SRS1763574	GSM2362325	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946968	SRX2272472	14	8	SRR4456381	SRS1763575	GSM2362326	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946968	SRX2272472	14	8	SRR4456382	SRS1763575	GSM2362326	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946966	SRX2272473	11	6	SRR4456383	SRS1763577	GSM2362327	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946966	SRX2272473	11	6	SRR4456384	SRS1763577	GSM2362327	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946964	SRX2272474	8	4	SRR4456385	SRS1763576	GSM2362328	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946964	SRX2272474	8	4	SRR4456386	SRS1763576	GSM2362328	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946962	SRX2272475	10	6	SRR4456387	SRS1763578	GSM2362329	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946962	SRX2272475	10	6	SRR4456388	SRS1763578	GSM2362329	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946960	SRX2272476	11	6	SRR4456389	SRS1763579	GSM2362330	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946960	SRX2272476	11	6	SRR4456390	SRS1763579	GSM2362330	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946958	SRX2272477	14	8	SRR4456391	SRS1763580	GSM2362331	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946958	SRX2272477	14	8	SRR4456392	SRS1763580	GSM2362331	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946956	SRX2272478	12	7	SRR4456393	SRS1763581	GSM2362332	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946956	SRX2272478	12	7	SRR4456394	SRS1763581	GSM2362332	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946953	SRX2272479	6	3	SRR4456395	SRS1763582	GSM2362333	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946953	SRX2272479	6	4	SRR4456396	SRS1763582	GSM2362333	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946951	SRX2272480	9	5	SRR4456397	SRS1763583	GSM2362334	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946951	SRX2272480	9	5	SRR4456398	SRS1763583	GSM2362334	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946949	SRX2272481	10	6	SRR4456399	SRS1763584	GSM2362335	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946949	SRX2272481	10	6	SRR4456400	SRS1763584	GSM2362335	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946946	SRX2272482	7	4	SRR4456401	SRS1763587	GSM2362336	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946946	SRX2272482	7	4	SRR4456402	SRS1763587	GSM2362336	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946943	SRX2272483	20	11	SRR4456403	SRS1763585	GSM2362337	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946943	SRX2272483	20	11	SRR4456404	SRS1763585	GSM2362337	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946941	SRX2272484	11	6	SRR4456405	SRS1763586	GSM2362338	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946941	SRX2272484	11	6	SRR4456406	SRS1763586	GSM2362338	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946939	SRX2272485	10	6	SRR4456407	SRS1763588	GSM2362339	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946939	SRX2272485	10	6	SRR4456408	SRS1763588	GSM2362339	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946936	SRX2272486	10	5	SRR4456409	SRS1763589	GSM2362340	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946936	SRX2272486	10	5	SRR4456410	SRS1763589	GSM2362340	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946934	SRX2272487	12	7	SRR4456411	SRS1763590	GSM2362341	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946934	SRX2272487	12	7	SRR4456412	SRS1763590	GSM2362341	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946932	SRX2272488	10	5	SRR4456413	SRS1763591	GSM2362342	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
