AvgSpotLen_l	BioSample_s	Experiment_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	Stage_s	source_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s
200	SAMN04304138	SRX1456833	287	225	SRR2967387	SRS1184563	GSM1957335	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304139	SRX1456834	307	239	SRR2967388	SRS1184562	GSM1957336	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304140	SRX1456835	237	186	SRR2967389	SRS1184561	GSM1957337	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304141	SRX1456836	235	184	SRR2967390	SRS1184560	GSM1957338	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304142	SRX1456837	295	229	SRR2967391	SRS1184559	GSM1957339	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304143	SRX1456838	220	169	SRR2967392	SRS1184558	GSM1957340	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304144	SRX1456839	326	252	SRR2967393	SRS1184557	GSM1957341	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304145	SRX1456840	315	244	SRR2967394	SRS1184556	GSM1957342	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304146	SRX1456841	334	258	SRR2967395	SRS1184555	GSM1957343	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304147	SRX1456842	322	250	SRR2967396	SRS1184554	GSM1957344	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304148	SRX1456843	368	287	SRR2967397	SRS1184553	GSM1957345	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304149	SRX1456844	280	218	SRR2967398	SRS1184552	GSM1957346	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304045	SRX1456845	346	269	SRR2967399	SRS1184551	GSM1957347	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304046	SRX1456846	297	233	SRR2967400	SRS1184549	GSM1957348	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304047	SRX1456847	371	286	SRR2967401	SRS1184550	GSM1957349	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304049	SRX1456849	321	247	SRR2967403	SRS1184548	GSM1957351	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304050	SRX1456850	361	278	SRR2967404	SRS1184547	GSM1957352	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304051	SRX1456851	406	315	SRR2967405	SRS1184546	GSM1957353	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304052	SRX1456852	390	302	SRR2967406	SRS1184545	GSM1957354	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304053	SRX1456853	252	195	SRR2967407	SRS1184544	GSM1957355	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304054	SRX1456854	321	250	SRR2967408	SRS1184543	GSM1957356	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304055	SRX1456855	370	286	SRR2967409	SRS1184540	GSM1957357	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304056	SRX1456856	381	290	SRR2967410	SRS1184542	GSM1957358	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304057	SRX1456857	392	300	SRR2967411	SRS1184541	GSM1957359	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304058	SRX1456858	471	360	SRR2967412	SRS1184539	GSM1957360	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304059	SRX1456859	398	303	SRR2967413	SRS1184538	GSM1957361	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304060	SRX1456860	340	263	SRR2967414	SRS1184537	GSM1957362	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304061	SRX1456861	341	265	SRR2967415	SRS1184535	GSM1957363	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304062	SRX1456862	377	291	SRR2967416	SRS1184536	GSM1957364	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304063	SRX1456863	318	248	SRR2967417	SRS1184534	GSM1957365	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304064	SRX1456864	268	209	SRR2967418	SRS1184533	GSM1957366	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304066	SRX1456866	366	280	SRR2967420	SRS1184531	GSM1957368	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304067	SRX1456867	429	329	SRR2967421	SRS1184532	GSM1957369	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304068	SRX1456868	355	271	SRR2967422	SRS1184530	GSM1957370	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304069	SRX1456869	404	310	SRR2967423	SRS1184529	GSM1957371	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304070	SRX1456870	319	244	SRR2967424	SRS1184528	GSM1957372	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304071	SRX1456871	335	261	SRR2967425	SRS1184527	GSM1957373	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304072	SRX1456872	317	246	SRR2967426	SRS1184526	GSM1957374	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304073	SRX1456873	296	232	SRR2967427	SRS1184525	GSM1957375	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304074	SRX1456874	298	233	SRR2967428	SRS1184524	GSM1957376	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304179	SRX1456875	341	263	SRR2967429	SRS1184522	GSM1957377	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304180	SRX1456876	349	271	SRR2967430	SRS1184523	GSM1957378	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304181	SRX1456877	369	283	SRR2967431	SRS1184521	GSM1957379	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304182	SRX1456878	335	256	SRR2967432	SRS1184520	GSM1957380	65 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304150	SRX1456546	449	349	SRR2967100	SRS1184843	GSM1957048	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304151	SRX1456547	556	433	SRR2967101	SRS1184841	GSM1957049	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304152	SRX1456548	604	470	SRR2967102	SRS1184842	GSM1957050	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304153	SRX1456549	475	371	SRR2967103	SRS1184840	GSM1957051	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304154	SRX1456550	485	379	SRR2967104	SRS1184839	GSM1957052	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304155	SRX1456551	425	332	SRR2967105	SRS1184837	GSM1957053	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304156	SRX1456552	507	397	SRR2967106	SRS1184834	GSM1957054	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304157	SRX1456553	534	415	SRR2967107	SRS1184838	GSM1957055	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304158	SRX1456554	451	352	SRR2967108	SRS1184836	GSM1957056	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304159	SRX1456555	573	445	SRR2967109	SRS1184835	GSM1957057	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304160	SRX1456556	342	260	SRR2967110	SRS1184833	GSM1957058	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304161	SRX1456557	301	229	SRR2967111	SRS1184832	GSM1957059	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304162	SRX1456558	239	183	SRR2967112	SRS1184831	GSM1957060	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304163	SRX1456559	469	356	SRR2967113	SRS1184829	GSM1957061	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304164	SRX1456560	357	271	SRR2967114	SRS1184828	GSM1957062	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304165	SRX1456561	517	387	SRR2967115	SRS1184830	GSM1957063	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304166	SRX1456562	463	351	SRR2967116	SRS1184827	GSM1957064	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304167	SRX1456563	545	408	SRR2967117	SRS1184826	GSM1957065	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304168	SRX1456564	477	357	SRR2967118	SRS1184825	GSM1957066	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304169	SRX1456565	547	426	SRR2967119	SRS1184824	GSM1957067	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304170	SRX1456566	362	274	SRR2967120	SRS1184823	GSM1957068	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304171	SRX1456567	460	360	SRR2967121	SRS1184822	GSM1957069	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304172	SRX1456568	466	350	SRR2967122	SRS1184821	GSM1957070	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304173	SRX1456569	478	374	SRR2967123	SRS1184820	GSM1957071	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304174	SRX1456570	429	321	SRR2967124	SRS1184819	GSM1957072	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304175	SRX1456571	285	218	SRR2967125	SRS1184818	GSM1957073	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304176	SRX1456572	420	319	SRR2967126	SRS1184817	GSM1957074	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304177	SRX1456573	314	238	SRR2967127	SRS1184815	GSM1957075	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304178	SRX1456574	213	162	SRR2967128	SRS1184816	GSM1957076	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304015	SRX1456575	476	371	SRR2967129	SRS1184813	GSM1957077	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304016	SRX1456576	219	166	SRR2967130	SRS1184814	GSM1957078	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304017	SRX1456577	289	226	SRR2967131	SRS1184812	GSM1957079	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304019	SRX1456579	431	327	SRR2967133	SRS1184811	GSM1957081	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304020	SRX1456580	459	347	SRR2967134	SRS1184810	GSM1957082	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304021	SRX1456581	462	348	SRR2967135	SRS1184809	GSM1957083	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304022	SRX1456582	531	414	SRR2967136	SRS1184808	GSM1957084	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304023	SRX1456583	506	381	SRR2967137	SRS1184807	GSM1957085	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304024	SRX1456584	366	278	SRR2967138	SRS1184806	GSM1957086	33 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
