AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	inferred_cell_type_s	source_name_s	strain_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Platform_s	ReleaseDate_s	SRA_Study_s
51	SAMN05566308	SRX2050234	2016-08-25	60	59	Mus musculus	SRR4060995	SRS1642729	GSM2274001	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566307	SRX2050235	2016-08-25	24	25	Mus musculus	SRR4060996	SRS1642730	GSM2274002	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566307	SRX2050235	2016-08-25	40	40	Mus musculus	SRR4060997	SRS1642730	GSM2274002	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566306	SRX2050236	2016-08-25	37	38	Mus musculus	SRR4060998	SRS1642731	GSM2274003	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566306	SRX2050236	2016-08-25	61	61	Mus musculus	SRR4060999	SRS1642731	GSM2274003	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566305	SRX2050237	2016-08-25	35	36	Mus musculus	SRR4061000	SRS1642732	GSM2274004	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566305	SRX2050237	2016-08-25	59	58	Mus musculus	SRR4061001	SRS1642732	GSM2274004	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566304	SRX2050238	2016-08-25	31	32	Mus musculus	SRR4061002	SRS1642733	GSM2274005	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566304	SRX2050238	2016-08-25	53	52	Mus musculus	SRR4061003	SRS1642733	GSM2274005	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566303	SRX2050239	2016-08-25	35	36	Mus musculus	SRR4061004	SRS1642734	GSM2274006	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566303	SRX2050239	2016-08-25	58	57	Mus musculus	SRR4061005	SRS1642734	GSM2274006	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566302	SRX2050240	2016-08-25	51	52	Mus musculus	SRR4061006	SRS1642736	GSM2274007	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566302	SRX2050240	2016-08-25	86	84	Mus musculus	SRR4061007	SRS1642736	GSM2274007	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566301	SRX2050241	2016-08-25	44	45	Mus musculus	SRR4061008	SRS1642735	GSM2274008	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566301	SRX2050241	2016-08-25	72	71	Mus musculus	SRR4061009	SRS1642735	GSM2274008	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566300	SRX2050242	2016-08-25	48	50	Mus musculus	SRR4061010	SRS1642737	GSM2274009	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566300	SRX2050242	2016-08-25	75	75	Mus musculus	SRR4061011	SRS1642737	GSM2274009	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566299	SRX2050243	2016-08-25	22	22	Mus musculus	SRR4061012	SRS1642738	GSM2274010	pooled male and female	e12.5	mNbML3	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566299	SRX2050243	2016-08-25	36	35	Mus musculus	SRR4061013	SRS1642738	GSM2274010	pooled male and female	e12.5	mNbML3	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566298	SRX2050244	2016-08-25	40	40	Mus musculus	SRR4061014	SRS1642739	GSM2274011	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566298	SRX2050244	2016-08-25	64	63	Mus musculus	SRR4061015	SRS1642739	GSM2274011	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566297	SRX2050245	2016-08-25	40	41	Mus musculus	SRR4061016	SRS1642740	GSM2274012	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566297	SRX2050245	2016-08-25	67	66	Mus musculus	SRR4061017	SRS1642740	GSM2274012	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566293	SRX2050246	2016-08-25	57	58	Mus musculus	SRR4061018	SRS1642741	GSM2274013	pooled male and female	e12.5	mNProg	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566293	SRX2050246	2016-08-25	91	89	Mus musculus	SRR4061019	SRS1642741	GSM2274013	pooled male and female	e12.5	mNProg	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566290	SRX2050247	2016-08-25	58	59	Mus musculus	SRR4061020	SRS1642742	GSM2274014	pooled male and female	e12.5	mEndo	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566290	SRX2050247	2016-08-25	93	91	Mus musculus	SRR4061021	SRS1642742	GSM2274014	pooled male and female	e12.5	mEndo	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566296	SRX2050248	2016-08-25	34	35	Mus musculus	SRR4061022	SRS1642743	GSM2274015	pooled male and female	e12.5	mEndo	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566296	SRX2050248	2016-08-25	55	54	Mus musculus	SRR4061023	SRS1642743	GSM2274015	pooled male and female	e12.5	mEndo	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566295	SRX2050249	2016-08-25	36	36	Mus musculus	SRR4061024	SRS1642744	GSM2274016	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566295	SRX2050249	2016-08-25	60	59	Mus musculus	SRR4061025	SRS1642744	GSM2274016	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566294	SRX2050250	2016-08-25	37	38	Mus musculus	SRR4061026	SRS1642745	GSM2274017	pooled male and female	e12.5	mRgl1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566294	SRX2050250	2016-08-25	62	61	Mus musculus	SRR4061027	SRS1642745	GSM2274017	pooled male and female	e12.5	mRgl1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566291	SRX2050251	2016-08-25	39	39	Mus musculus	SRR4061028	SRS1642746	GSM2274018	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566291	SRX2050251	2016-08-25	66	64	Mus musculus	SRR4061029	SRS1642746	GSM2274018	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566292	SRX2050252	2016-08-25	34	34	Mus musculus	SRR4061030	SRS1642747	GSM2274019	pooled male and female	e12.5	mNProg	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05566292	SRX2050252	2016-08-25	55	54	Mus musculus	SRR4061031	SRS1642747	GSM2274019	pooled male and female	e12.5	mNProg	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564763	SRX2050253	2016-08-25	34	34	Mus musculus	SRR4061032	SRS1642748	GSM2274020	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564763	SRX2050253	2016-08-25	56	56	Mus musculus	SRR4061033	SRS1642748	GSM2274020	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564762	SRX2050254	2016-08-25	41	42	Mus musculus	SRR4061034	SRS1642749	GSM2274021	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564762	SRX2050254	2016-08-25	61	60	Mus musculus	SRR4061035	SRS1642749	GSM2274021	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564761	SRX2050255	2016-08-25	44	45	Mus musculus	SRR4061036	SRS1642750	GSM2274022	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564761	SRX2050255	2016-08-25	74	73	Mus musculus	SRR4061037	SRS1642750	GSM2274022	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564760	SRX2050256	2016-08-25	40	41	Mus musculus	SRR4061038	SRS1642752	GSM2274023	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564760	SRX2050256	2016-08-25	68	67	Mus musculus	SRR4061039	SRS1642752	GSM2274023	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564759	SRX2050257	2016-08-25	51	51	Mus musculus	SRR4061040	SRS1642751	GSM2274024	pooled male and female	e12.5	mRgl1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564759	SRX2050257	2016-08-25	84	82	Mus musculus	SRR4061041	SRS1642751	GSM2274024	pooled male and female	e12.5	mRgl1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564758	SRX2050258	2016-08-25	44	45	Mus musculus	SRR4061042	SRS1642753	GSM2274025	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564758	SRX2050258	2016-08-25	75	73	Mus musculus	SRR4061043	SRS1642753	GSM2274025	pooled male and female	e12.5	mPeric	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564757	SRX2050259	2016-08-25	29	30	Mus musculus	SRR4061044	SRS1642755	GSM2274026	pooled male and female	e12.5	mNbML5	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564757	SRX2050259	2016-08-25	50	49	Mus musculus	SRR4061045	SRS1642755	GSM2274026	pooled male and female	e12.5	mNbML5	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564756	SRX2050260	2016-08-25	32	32	Mus musculus	SRR4061046	SRS1642754	GSM2274027	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564756	SRX2050260	2016-08-25	52	51	Mus musculus	SRR4061047	SRS1642754	GSM2274027	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564755	SRX2050261	2016-08-25	18	19	Mus musculus	SRR4061048	SRS1642756	GSM2274028	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564755	SRX2050261	2016-08-25	31	31	Mus musculus	SRR4061049	SRS1642756	GSM2274028	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564754	SRX2050262	2016-08-25	41	42	Mus musculus	SRR4061050	SRS1642757	GSM2274029	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564754	SRX2050262	2016-08-25	69	68	Mus musculus	SRR4061051	SRS1642757	GSM2274029	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564753	SRX2050263	2016-08-25	50	51	Mus musculus	SRR4061052	SRS1642758	GSM2274030	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564753	SRX2050263	2016-08-25	85	84	Mus musculus	SRR4061053	SRS1642758	GSM2274030	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564752	SRX2050264	2016-08-25	43	44	Mus musculus	SRR4061054	SRS1642760	GSM2274031	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564752	SRX2050264	2016-08-25	72	71	Mus musculus	SRR4061055	SRS1642760	GSM2274031	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564751	SRX2050265	2016-08-25	49	51	Mus musculus	SRR4061056	SRS1642759	GSM2274032	pooled male and female	e12.5	mNbML1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564751	SRX2050265	2016-08-25	85	84	Mus musculus	SRR4061057	SRS1642759	GSM2274032	pooled male and female	e12.5	mNbML1	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564750	SRX2050266	2016-08-25	58	59	Mus musculus	SRR4061058	SRS1642761	GSM2274033	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564750	SRX2050266	2016-08-25	94	92	Mus musculus	SRR4061059	SRS1642761	GSM2274033	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564749	SRX2050267	2016-08-25	42	43	Mus musculus	SRR4061060	SRS1642762	GSM2274034	pooled male and female	e12.5	mNbM	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564749	SRX2050267	2016-08-25	72	71	Mus musculus	SRR4061061	SRS1642762	GSM2274034	pooled male and female	e12.5	mNbM	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564748	SRX2050268	2016-08-25	47	48	Mus musculus	SRR4061062	SRS1642763	GSM2274035	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564748	SRX2050268	2016-08-25	79	78	Mus musculus	SRR4061063	SRS1642763	GSM2274035	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564747	SRX2050269	2016-08-25	59	60	Mus musculus	SRR4061064	SRS1642764	GSM2274036	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564747	SRX2050269	2016-08-25	99	98	Mus musculus	SRR4061065	SRS1642764	GSM2274036	pooled male and female	e12.5	mNbL2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564746	SRX2050270	2016-08-25	34	34	Mus musculus	SRR4061066	SRS1642765	GSM2274037	pooled male and female	e12.5	mNbML5	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564746	SRX2050270	2016-08-25	57	56	Mus musculus	SRR4061067	SRS1642765	GSM2274037	pooled male and female	e12.5	mNbML5	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564745	SRX2050271	2016-08-25	36	37	Mus musculus	SRR4061068	SRS1642766	GSM2274038	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564745	SRX2050271	2016-08-25	57	56	Mus musculus	SRR4061069	SRS1642766	GSM2274038	pooled male and female	e12.5	mNbML2	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564744	SRX2050272	2016-08-25	52	54	Mus musculus	SRR4061070	SRS1642767	GSM2274039	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05564744	SRX2050272	2016-08-25	90	90	Mus musculus	SRR4061071	SRS1642767	GSM2274039	pooled male and female	e12.5	mUnclassified	ventral midbrain	CD1	ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
