Source Name	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism]	Characteristics[cell line]	Characteristics[strain]	Characteristics[specimen with known storage state]	Characteristics[cell cycle stage]	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_SELECTION]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Comment[spike sequence file]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell cycle stage]
G2M_cell62	ERS527291	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell62	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell62	sequencing assay	ERX538190	G2M_Cell62_1.fastq.gz	G2M_Cell62_1.fastq.gz	ERR580158	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580158/ERR580158_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell62	ERS527291	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell62	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell62	sequencing assay	ERX538190	G2M_Cell62_2.fastq.gz	G2M_Cell62_2.fastq.gz	ERR580158	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580158/ERR580158_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell63	ERS527496	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell63	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell63	sequencing assay	ERX538395	G2M_Cell63_1.fastq.gz	G2M_Cell63_1.fastq.gz	ERR580073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580073/ERR580073_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell63	ERS527496	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell63	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell63	sequencing assay	ERX538395	G2M_Cell63_2.fastq.gz	G2M_Cell63_2.fastq.gz	ERR580073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580073/ERR580073_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell64	ERS527376	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell64	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell64	sequencing assay	ERX538275	G2M_Cell64_1.fastq.gz	G2M_Cell64_1.fastq.gz	ERR580288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580288/ERR580288_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell64	ERS527376	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell64	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell64	sequencing assay	ERX538275	G2M_Cell64_2.fastq.gz	G2M_Cell64_2.fastq.gz	ERR580288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580288/ERR580288_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell65	ERS527273	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell65	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell65	sequencing assay	ERX538172	G2M_Cell65_1.fastq.gz	G2M_Cell65_1.fastq.gz	ERR580039	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580039/ERR580039_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell65	ERS527273	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell65	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell65	sequencing assay	ERX538172	G2M_Cell65_2.fastq.gz	G2M_Cell65_2.fastq.gz	ERR580039	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580039/ERR580039_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell66	ERS527240	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell66	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell66	sequencing assay	ERX538139	G2M_Cell66_1.fastq.gz	G2M_Cell66_1.fastq.gz	ERR580202	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580202/ERR580202_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell66	ERS527240	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell66	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell66	sequencing assay	ERX538139	G2M_Cell66_2.fastq.gz	G2M_Cell66_2.fastq.gz	ERR580202	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580202/ERR580202_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell67	ERS527424	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell67	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell67	sequencing assay	ERX538323	G2M_Cell67_1.fastq.gz	G2M_Cell67_1.fastq.gz	ERR580256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580256/ERR580256_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell67	ERS527424	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell67	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell67	sequencing assay	ERX538323	G2M_Cell67_2.fastq.gz	G2M_Cell67_2.fastq.gz	ERR580256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580256/ERR580256_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell68	ERS527436	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell68	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell68	sequencing assay	ERX538335	G2M_Cell68_1.fastq.gz	G2M_Cell68_1.fastq.gz	ERR580038	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580038/ERR580038_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell68	ERS527436	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell68	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell68	sequencing assay	ERX538335	G2M_Cell68_2.fastq.gz	G2M_Cell68_2.fastq.gz	ERR580038	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580038/ERR580038_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell69	ERS527367	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell69	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell69	sequencing assay	ERX538266	G2M_Cell69_1.fastq.gz	G2M_Cell69_1.fastq.gz	ERR580042	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580042/ERR580042_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell69	ERS527367	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell69	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell69	sequencing assay	ERX538266	G2M_Cell69_2.fastq.gz	G2M_Cell69_2.fastq.gz	ERR580042	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580042/ERR580042_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell70	ERS527507	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell70	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell70	sequencing assay	ERX538406	G2M_Cell70_1.fastq.gz	G2M_Cell70_1.fastq.gz	ERR580056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580056/ERR580056_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell70	ERS527507	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell70	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell70	sequencing assay	ERX538406	G2M_Cell70_2.fastq.gz	G2M_Cell70_2.fastq.gz	ERR580056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580056/ERR580056_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell71	ERS527421	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell71	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell71	sequencing assay	ERX538320	G2M_Cell71_1.fastq.gz	G2M_Cell71_1.fastq.gz	ERR580213	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580213/ERR580213_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell71	ERS527421	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell71	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell71	sequencing assay	ERX538320	G2M_Cell71_2.fastq.gz	G2M_Cell71_2.fastq.gz	ERR580213	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580213/ERR580213_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell72	ERS527356	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell72	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell72	sequencing assay	ERX538255	G2M_Cell72_1.fastq.gz	G2M_Cell72_1.fastq.gz	ERR580189	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580189/ERR580189_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell72	ERS527356	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell72	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell72	sequencing assay	ERX538255	G2M_Cell72_2.fastq.gz	G2M_Cell72_2.fastq.gz	ERR580189	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580189/ERR580189_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell73	ERS527266	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell73	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell73	sequencing assay	ERX538165	G2M_Cell73_1.fastq.gz	G2M_Cell73_1.fastq.gz	ERR580110	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580110/ERR580110_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell73	ERS527266	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell73	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell73	sequencing assay	ERX538165	G2M_Cell73_2.fastq.gz	G2M_Cell73_2.fastq.gz	ERR580110	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580110/ERR580110_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell74	ERS527490	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell74	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell74	sequencing assay	ERX538389	G2M_Cell74_1.fastq.gz	G2M_Cell74_1.fastq.gz	ERR580247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580247/ERR580247_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell74	ERS527490	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell74	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell74	sequencing assay	ERX538389	G2M_Cell74_2.fastq.gz	G2M_Cell74_2.fastq.gz	ERR580247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580247/ERR580247_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell75	ERS527297	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell75	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell75	sequencing assay	ERX538196	G2M_Cell75_1.fastq.gz	G2M_Cell75_1.fastq.gz	ERR580224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580224/ERR580224_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell75	ERS527297	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell75	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell75	sequencing assay	ERX538196	G2M_Cell75_2.fastq.gz	G2M_Cell75_2.fastq.gz	ERR580224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580224/ERR580224_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell76	ERS527375	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell76	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell76	sequencing assay	ERX538274	G2M_Cell76_1.fastq.gz	G2M_Cell76_1.fastq.gz	ERR580064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580064/ERR580064_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell76	ERS527375	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell76	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell76	sequencing assay	ERX538274	G2M_Cell76_2.fastq.gz	G2M_Cell76_2.fastq.gz	ERR580064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580064/ERR580064_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell77	ERS527427	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell77	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell77	sequencing assay	ERX538326	G2M_Cell77_1.fastq.gz	G2M_Cell77_1.fastq.gz	ERR580072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580072/ERR580072_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
G2M_cell77	ERS527427	cell	Mus musculus	AB2.2	mESC	fresh specimen	G2/M	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	G2M_cell77	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	G2M_cell77	sequencing assay	ERX538326	G2M_Cell77_2.fastq.gz	G2M_Cell77_2.fastq.gz	ERR580072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580072/ERR580072_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	G2M_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	G2/M
