Assay_Type_s	AvgSpotLen_l	BioSample_s	Experiment_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	cell_type_s	source_name_s	strain_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	Platform_s	ReleaseDate_s	SRA_Study_s
RNA-Seq	43	SAMN04312385	SRX1460951	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	318	330	Mus musculus	SRR2971577	SRS1189410	GSM1961845	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312386	SRX1460952	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	141	157	Mus musculus	SRR2971578	SRS1189403	GSM1961846	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312387	SRX1460953	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	324	336	Mus musculus	SRR2971579	SRS1189404	GSM1961847	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312388	SRX1460954	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	361	369	Mus musculus	SRR2971580	SRS1189402	GSM1961848	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312389	SRX1460955	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	442	447	Mus musculus	SRR2971581	SRS1189401	GSM1961849	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312390	SRX1460956	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	406	412	Mus musculus	SRR2971582	SRS1189399	GSM1961850	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312391	SRX1460957	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	387	398	Mus musculus	SRR2971583	SRS1189400	GSM1961851	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312392	SRX1460958	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	424	430	Mus musculus	SRR2971584	SRS1189397	GSM1961852	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312393	SRX1460959	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	294	312	Mus musculus	SRR2971585	SRS1189398	GSM1961853	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312394	SRX1460960	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	319	335	Mus musculus	SRR2971586	SRS1189396	GSM1961854	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312395	SRX1460961	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	402	418	Mus musculus	SRR2971587	SRS1189395	GSM1961855	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312396	SRX1460962	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	402	419	Mus musculus	SRR2971588	SRS1189394	GSM1961856	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312397	SRX1460963	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	409	425	Mus musculus	SRR2971589	SRS1189392	GSM1961857	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312398	SRX1460964	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	394	410	Mus musculus	SRR2971590	SRS1189391	GSM1961858	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312399	SRX1460965	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	408	425	Mus musculus	SRR2971591	SRS1189393	GSM1961859	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312400	SRX1460966	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	417	433	Mus musculus	SRR2971592	SRS1189390	GSM1961860	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312401	SRX1460967	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	413	429	Mus musculus	SRR2971593	SRS1189389	GSM1961861	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312402	SRX1460968	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	406	422	Mus musculus	SRR2971594	SRS1189387	GSM1961862	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312403	SRX1460969	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	413	428	Mus musculus	SRR2971595	SRS1189388	GSM1961863	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312404	SRX1460970	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	414	429	Mus musculus	SRR2971596	SRS1189386	GSM1961864	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312405	SRX1460971	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	439	455	Mus musculus	SRR2971597	SRS1189384	GSM1961865	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312406	SRX1460972	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	342	357	Mus musculus	SRR2971598	SRS1189385	GSM1961866	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312407	SRX1460973	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	390	406	Mus musculus	SRR2971599	SRS1189382	GSM1961867	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312408	SRX1460974	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	418	432	Mus musculus	SRR2971600	SRS1189383	GSM1961868	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312409	SRX1460975	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	427	441	Mus musculus	SRR2971602	SRS1189381	GSM1961869	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312300	SRX1460976	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	339	356	Mus musculus	SRR2971603	SRS1189380	GSM1961870	female	adult	15pooled fibroblasts	15pooled.fibroblasts	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312301	SRX1460977	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	1885	1900	Mus musculus	SRR2971604	SRS1189379	GSM1961871	female	adult	5pooled fibroblasts	5pooled.fibroblasts	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312302	SRX1460978	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	1461	1459	Mus musculus	SRR2971605	SRS1189378	GSM1961872	female	adult	5pooled fibroblasts	5pooled.fibroblasts	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312303	SRX1460979	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	921	934	Mus musculus	SRR2971606	SRS1189377	GSM1961873	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312304	SRX1460980	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	253	263	Mus musculus	SRR2971607	SRS1189376	GSM1961874	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312305	SRX1460981	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	176	191	Mus musculus	SRR2971608	SRS1189374	GSM1961875	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312306	SRX1460982	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	333	328	Mus musculus	SRR2971609	SRS1189373	GSM1961876	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312307	SRX1460983	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	356	350	Mus musculus	SRR2971610	SRS1189375	GSM1961877	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312308	SRX1460984	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	304	302	Mus musculus	SRR2971611	SRS1189372	GSM1961878	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312309	SRX1460985	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	395	386	Mus musculus	SRR2971612	SRS1189371	GSM1961879	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312310	SRX1460986	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	257	257	Mus musculus	SRR2971613	SRS1189370	GSM1961880	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312311	SRX1460987	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	487	474	Mus musculus	SRR2971614	SRS1189368	GSM1961881	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312312	SRX1460988	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	385	376	Mus musculus	SRR2971615	SRS1189369	GSM1961882	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312313	SRX1460989	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	281	281	Mus musculus	SRR2971616	SRS1189367	GSM1961883	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312314	SRX1460990	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	291	299	Mus musculus	SRR2971617	SRS1189366	GSM1961884	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312315	SRX1460991	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	433	437	Mus musculus	SRR2971618	SRS1189364	GSM1961885	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312316	SRX1460992	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	358	371	Mus musculus	SRR2971619	SRS1189365	GSM1961886	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312317	SRX1460993	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	390	397	Mus musculus	SRR2971620	SRS1189363	GSM1961887	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312318	SRX1460994	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	470	474	Mus musculus	SRR2971621	SRS1189362	GSM1961888	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312319	SRX1460995	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	422	430	Mus musculus	SRR2971622	SRS1189361	GSM1961889	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312320	SRX1460996	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	120	127	Mus musculus	SRR2971623	SRS1189360	GSM1961890	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312321	SRX1460997	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	425	430	Mus musculus	SRR2971624	SRS1189359	GSM1961891	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312322	SRX1460998	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	429	436	Mus musculus	SRR2971625	SRS1189357	GSM1961892	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312323	SRX1460999	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	492	493	Mus musculus	SRR2971626	SRS1189358	GSM1961893	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312324	SRX1461000	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	167	183	Mus musculus	SRR2971627	SRS1189356	GSM1961894	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312325	SRX1461001	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	426	431	Mus musculus	SRR2971628	SRS1189355	GSM1961895	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312326	SRX1461002	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	360	367	Mus musculus	SRR2971629	SRS1189354	GSM1961896	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312327	SRX1461003	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	448	451	Mus musculus	SRR2971630	SRS1189353	GSM1961897	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312328	SRX1461004	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	426	431	Mus musculus	SRR2971631	SRS1189352	GSM1961898	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312329	SRX1461005	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	466	469	Mus musculus	SRR2971632	SRS1189351	GSM1961899	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312439	SRX1461006	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	408	414	Mus musculus	SRR2971633	SRS1189350	GSM1961900	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312440	SRX1461007	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	510	511	Mus musculus	SRR2971634	SRS1189349	GSM1961901	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312441	SRX1461008	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	372	362	Mus musculus	SRR2971635	SRS1189348	GSM1961902	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312442	SRX1461009	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	350	347	Mus musculus	SRR2971636	SRS1189347	GSM1961903	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312443	SRX1461010	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	318	319	Mus musculus	SRR2971637	SRS1189346	GSM1961904	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312444	SRX1461011	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	326	321	Mus musculus	SRR2971638	SRS1189345	GSM1961905	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312445	SRX1461012	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	102	116	Mus musculus	SRR2971639	SRS1189343	GSM1961906	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312446	SRX1461013	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	447	450	Mus musculus	SRR2971640	SRS1189344	GSM1961907	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312447	SRX1461014	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	419	424	Mus musculus	SRR2971641	SRS1189342	GSM1961908	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312448	SRX1461015	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	389	396	Mus musculus	SRR2971642	SRS1189341	GSM1961909	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312449	SRX1461016	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	442	446	Mus musculus	SRR2971643	SRS1189340	GSM1961910	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312450	SRX1461017	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	128	142	Mus musculus	SRR2971644	SRS1189339	GSM1961911	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312451	SRX1461018	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	275	292	Mus musculus	SRR2971645	SRS1189338	GSM1961912	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312452	SRX1461019	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	298	306	Mus musculus	SRR2971646	SRS1189337	GSM1961913	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312453	SRX1461020	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	374	368	Mus musculus	SRR2971647	SRS1189336	GSM1961914	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312454	SRX1461021	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	185	201	Mus musculus	SRR2971648	SRS1189335	GSM1961915	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312455	SRX1461022	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	390	383	Mus musculus	SRR2971649	SRS1189334	GSM1961916	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312456	SRX1461023	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	156	172	Mus musculus	SRR2971650	SRS1189333	GSM1961917	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312457	SRX1461024	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	366	362	Mus musculus	SRR2971651	SRS1189332	GSM1961918	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312458	SRX1461025	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	249	263	Mus musculus	SRR2971652	SRS1189331	GSM1961919	male	adult	single fibroblast	single.fibroblast	C57BL/6J (mother) x CAST/EiJ (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
