Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[sex]	Characteristics[organism part]	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[individual]
ERS639423	House mouse	NCBI Taxonomy	10177	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_88-sc-2208360	ERS639423	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749055_ERX945901	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945901	sequencing assay	ERX945901	ERR866273_2	SC	ERR866273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866273/ERR866273_2.fastq.gz	POMC_GFP_I_88
ERS639423	House mouse	NCBI Taxonomy	10177	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_88-sc-2208360	ERS639423	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749055_ERX945997	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945997	sequencing assay	ERX945997	ERR866369_1	SC	ERR866369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866369/ERR866369_1.fastq.gz	POMC_GFP_I_88
ERS639423	House mouse	NCBI Taxonomy	10177	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_88-sc-2208360	ERS639423	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749055_ERX945997	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945997	sequencing assay	ERX945997	ERR866369_2	SC	ERR866369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866369/ERR866369_2.fastq.gz	POMC_GFP_I_88
ERS639424	House mouse	NCBI Taxonomy	10178	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_89-sc-2208361	ERS639424	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749056_ERX945902	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945902	sequencing assay	ERX945902	ERR866274_1	SC	ERR866274	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866274/ERR866274_1.fastq.gz	POMC_GFP_I_89
ERS639424	House mouse	NCBI Taxonomy	10178	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_89-sc-2208361	ERS639424	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749056_ERX945902	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945902	sequencing assay	ERX945902	ERR866274_2	SC	ERR866274	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866274/ERR866274_2.fastq.gz	POMC_GFP_I_89
ERS639424	House mouse	NCBI Taxonomy	10178	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_89-sc-2208361	ERS639424	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749056_ERX945998	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945998	sequencing assay	ERX945998	ERR866370_1	SC	ERR866370	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866370/ERR866370_1.fastq.gz	POMC_GFP_I_89
ERS639424	House mouse	NCBI Taxonomy	10178	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_89-sc-2208361	ERS639424	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749056_ERX945998	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945998	sequencing assay	ERX945998	ERR866370_2	SC	ERR866370	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866370/ERR866370_2.fastq.gz	POMC_GFP_I_89
ERS639425	House mouse	NCBI Taxonomy	10179	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_90-sc-2208362	ERS639425	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749057_ERX945903	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945903	sequencing assay	ERX945903	ERR866275_1	SC	ERR866275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866275/ERR866275_1.fastq.gz	POMC_GFP_I_90
ERS639425	House mouse	NCBI Taxonomy	10179	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_90-sc-2208362	ERS639425	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749057_ERX945903	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945903	sequencing assay	ERX945903	ERR866275_2	SC	ERR866275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866275/ERR866275_2.fastq.gz	POMC_GFP_I_90
ERS639425	House mouse	NCBI Taxonomy	10179	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_90-sc-2208362	ERS639425	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749057_ERX945999	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945999	sequencing assay	ERX945999	ERR866371_1	SC	ERR866371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866371/ERR866371_1.fastq.gz	POMC_GFP_I_90
ERS639425	House mouse	NCBI Taxonomy	10179	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_90-sc-2208362	ERS639425	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749057_ERX945999	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945999	sequencing assay	ERX945999	ERR866371_2	SC	ERR866371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866371/ERR866371_2.fastq.gz	POMC_GFP_I_90
ERS639426	House mouse	NCBI Taxonomy	10180	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_91-sc-2208363	ERS639426	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749058_ERX945904	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945904	sequencing assay	ERX945904	ERR866276_1	SC	ERR866276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866276/ERR866276_1.fastq.gz	POMC_GFP_I_91
ERS639426	House mouse	NCBI Taxonomy	10180	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_91-sc-2208363	ERS639426	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749058_ERX945904	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945904	sequencing assay	ERX945904	ERR866276_2	SC	ERR866276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866276/ERR866276_2.fastq.gz	POMC_GFP_I_91
ERS639426	House mouse	NCBI Taxonomy	10180	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_91-sc-2208363	ERS639426	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749058_ERX946000	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946000	sequencing assay	ERX946000	ERR866372_1	SC	ERR866372	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866372/ERR866372_1.fastq.gz	POMC_GFP_I_91
ERS639426	House mouse	NCBI Taxonomy	10180	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_91-sc-2208363	ERS639426	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749058_ERX946000	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946000	sequencing assay	ERX946000	ERR866372_2	SC	ERR866372	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866372/ERR866372_2.fastq.gz	POMC_GFP_I_91
ERS639427	House mouse	NCBI Taxonomy	10181	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_92-sc-2208364	ERS639427	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749059_ERX945905	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945905	sequencing assay	ERX945905	ERR866277_1	SC	ERR866277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866277/ERR866277_1.fastq.gz	POMC_GFP_I_92
ERS639427	House mouse	NCBI Taxonomy	10181	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_92-sc-2208364	ERS639427	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749059_ERX945905	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945905	sequencing assay	ERX945905	ERR866277_2	SC	ERR866277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866277/ERR866277_2.fastq.gz	POMC_GFP_I_92
ERS639427	House mouse	NCBI Taxonomy	10181	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_92-sc-2208364	ERS639427	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749059_ERX946001	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946001	sequencing assay	ERX946001	ERR866373_1	SC	ERR866373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866373/ERR866373_1.fastq.gz	POMC_GFP_I_92
ERS639427	House mouse	NCBI Taxonomy	10181	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_92-sc-2208364	ERS639427	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749059_ERX946001	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946001	sequencing assay	ERX946001	ERR866373_2	SC	ERR866373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866373/ERR866373_2.fastq.gz	POMC_GFP_I_92
ERS639428	House mouse	NCBI Taxonomy	10182	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_93-sc-2208365	ERS639428	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749060_ERX945906	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945906	sequencing assay	ERX945906	ERR866278_1	SC	ERR866278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866278/ERR866278_1.fastq.gz	POMC_GFP_I_93
ERS639428	House mouse	NCBI Taxonomy	10182	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_93-sc-2208365	ERS639428	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749060_ERX945906	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945906	sequencing assay	ERX945906	ERR866278_2	SC	ERR866278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866278/ERR866278_2.fastq.gz	POMC_GFP_I_93
ERS639428	House mouse	NCBI Taxonomy	10182	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_93-sc-2208365	ERS639428	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749060_ERX946002	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946002	sequencing assay	ERX946002	ERR866374_1	SC	ERR866374	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866374/ERR866374_1.fastq.gz	POMC_GFP_I_93
ERS639428	House mouse	NCBI Taxonomy	10182	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_93-sc-2208365	ERS639428	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749060_ERX946002	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946002	sequencing assay	ERX946002	ERR866374_2	SC	ERR866374	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866374/ERR866374_2.fastq.gz	POMC_GFP_I_93
ERS639429	House mouse	NCBI Taxonomy	10183	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_94-sc-2208366	ERS639429	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749061_ERX945907	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945907	sequencing assay	ERX945907	ERR866279_1	SC	ERR866279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866279/ERR866279_1.fastq.gz	POMC_GFP_I_94
ERS639429	House mouse	NCBI Taxonomy	10183	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_94-sc-2208366	ERS639429	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749061_ERX945907	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945907	sequencing assay	ERX945907	ERR866279_2	SC	ERR866279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866279/ERR866279_2.fastq.gz	POMC_GFP_I_94
ERS639429	House mouse	NCBI Taxonomy	10183	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_94-sc-2208366	ERS639429	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749061_ERX946003	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946003	sequencing assay	ERX946003	ERR866375_1	SC	ERR866375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866375/ERR866375_1.fastq.gz	POMC_GFP_I_94
ERS639429	House mouse	NCBI Taxonomy	10183	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_94-sc-2208366	ERS639429	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749061_ERX946003	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946003	sequencing assay	ERX946003	ERR866375_2	SC	ERR866375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866375/ERR866375_2.fastq.gz	POMC_GFP_I_94
ERS639430	House mouse	NCBI Taxonomy	10184	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_95-sc-2208367	ERS639430	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749062_ERX945908	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945908	sequencing assay	ERX945908	ERR866280_1	SC	ERR866280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866280/ERR866280_1.fastq.gz	POMC_GFP_I_95
ERS639430	House mouse	NCBI Taxonomy	10184	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_95-sc-2208367	ERS639430	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749062_ERX945908	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945908	sequencing assay	ERX945908	ERR866280_2	SC	ERR866280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866280/ERR866280_2.fastq.gz	POMC_GFP_I_95
ERS639430	House mouse	NCBI Taxonomy	10184	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_95-sc-2208367	ERS639430	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749062_ERX946004	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946004	sequencing assay	ERX946004	ERR866376_1	SC	ERR866376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866376/ERR866376_1.fastq.gz	POMC_GFP_I_95
ERS639430	House mouse	NCBI Taxonomy	10184	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_95-sc-2208367	ERS639430	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749062_ERX946004	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946004	sequencing assay	ERX946004	ERR866376_2	SC	ERR866376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866376/ERR866376_2.fastq.gz	POMC_GFP_I_95
ERS639431	House mouse	NCBI Taxonomy	10185	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_96-sc-2208368	ERS639431	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749063_ERX945909	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945909	sequencing assay	ERX945909	ERR866281_1	SC	ERR866281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866281/ERR866281_1.fastq.gz	POMC_GFP_I_96
ERS639431	House mouse	NCBI Taxonomy	10185	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_96-sc-2208368	ERS639431	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749063_ERX945909	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945909	sequencing assay	ERX945909	ERR866281_2	SC	ERR866281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866281/ERR866281_2.fastq.gz	POMC_GFP_I_96
ERS639431	House mouse	NCBI Taxonomy	10185	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_96-sc-2208368	ERS639431	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749063_ERX946005	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946005	sequencing assay	ERX946005	ERR866377_1	SC	ERR866377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866377/ERR866377_1.fastq.gz	POMC_GFP_I_96
ERS639431	House mouse	NCBI Taxonomy	10185	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_96-sc-2208368	ERS639431	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749063_ERX946005	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX946005	sequencing assay	ERX946005	ERR866377_2	SC	ERR866377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866377/ERR866377_2.fastq.gz	POMC_GFP_I_96
